verbs,traitq,ratings,questionnarie,q_id,verb_id,negative_flag,pca_cat,traitq_id,pca_cat_id_q
心配する,積極的な-消極的な,-1,軽率な-慎重な,6,8,0,approachableness,traitq01,cat2
心配する,責任感のある-責任感のない,-2,軽率な-慎重な,6,8,0,approachableness,traitq08,cat3
心配する,軽率な-慎重な,2,軽率な-慎重な,6,8,0,approachableness,traitq09,cat3
心配する,非社交的な-社交的な,2,軽率な-慎重な,6,8,0,approachableness,traitq07,cat2
貸す,心の広い-心の狭い,-3,感じの悪い-感じの良い,1,9,0,approachableness,traitq06,cat1
貸す,感じの悪い-感じの良い,3,感じの悪い-感じの良い,1,9,0,approachableness,traitq14,cat1
貸す,積極的な-消極的な,-1,感じの悪い-感じの良い,1,9,0,approachableness,traitq01,cat2
貸す,責任感のある-責任感のない,-1,感じの悪い-感じの良い,1,9,0,approachableness,traitq08,cat3
貸す,軽率な-慎重な,-2,感じの悪い-感じの良い,1,9,0,approachableness,traitq09,cat3
貸す,非社交的な-社交的な,1,感じの悪い-感じの良い,1,9,0,approachableness,traitq07,cat2
貸す,心の広い-心の狭い,-3,心の広い-心の狭い,2,9,0,approachableness,traitq06,cat1
貸す,感じの悪い-感じの良い,3,心の広い-心の狭い,2,9,0,approachableness,traitq14,cat1
貸す,積極的な-消極的な,-1,心の広い-心の狭い,2,9,0,approachableness,traitq01,cat2
貸す,責任感のある-責任感のない,-1,心の広い-心の狭い,2,9,0,approachableness,traitq08,cat3
貸す,軽率な-慎重な,-2,心の広い-心の狭い,2,9,0,approachableness,traitq09,cat3
貸す,非社交的な-社交的な,1,心の広い-心の狭い,2,9,0,approachableness,traitq07,cat2
貸す,心の広い-心の狭い,-3,非社交的な-社交的な,3,9,0,approachableness,traitq06,cat1
貸す,感じの悪い-感じの良い,3,非社交的な-社交的な,3,9,0,approachableness,traitq14,cat1
貸す,積極的な-消極的な,-1,非社交的な-社交的な,3,9,0,approachableness,traitq01,cat2
貸す,責任感のある-責任感のない,-1,非社交的な-社交的な,3,9,0,approachableness,traitq08,cat3
貸す,軽率な-慎重な,-2,非社交的な-社交的な,3,9,0,approachableness,traitq09,cat3
貸す,非社交的な-社交的な,1,非社交的な-社交的な,3,9,0,approachableness,traitq07,cat2
貸す,心の広い-心の狭い,-3,積極的な-消極的な,4,9,0,approachableness,traitq06,cat1
貸す,感じの悪い-感じの良い,3,積極的な-消極的な,4,9,0,approachableness,traitq14,cat1
貸す,積極的な-消極的な,-1,積極的な-消極的な,4,9,0,approachableness,traitq01,cat2
貸す,責任感のある-責任感のない,-1,積極的な-消極的な,4,9,0,approachableness,traitq08,cat3
貸す,軽率な-慎重な,-2,積極的な-消極的な,4,9,0,approachableness,traitq09,cat3
貸す,非社交的な-社交的な,1,積極的な-消極的な,4,9,0,approachableness,traitq07,cat2
貸す,心の広い-心の狭い,-3,責任感のある-責任感のない,5,9,0,approachableness,traitq06,cat1
貸す,感じの悪い-感じの良い,3,責任感のある-責任感のない,5,9,0,approachableness,traitq14,cat1
貸す,積極的な-消極的な,-1,責任感のある-責任感のない,5,9,0,approachableness,traitq01,cat2
貸す,責任感のある-責任感のない,-1,責任感のある-責任感のない,5,9,0,approachableness,traitq08,cat3
貸す,軽率な-慎重な,-2,責任感のある-責任感のない,5,9,0,approachableness,traitq09,cat3
貸す,非社交的な-社交的な,1,責任感のある-責任感のない,5,9,0,approachableness,traitq07,cat2
貸す,心の広い-心の狭い,-3,軽率な-慎重な,6,9,0,approachableness,traitq06,cat1
貸す,感じの悪い-感じの良い,3,軽率な-慎重な,6,9,0,approachableness,traitq14,cat1
貸す,積極的な-消極的な,-1,軽率な-慎重な,6,9,0,approachableness,traitq01,cat2
貸す,責任感のある-責任感のない,-1,軽率な-慎重な,6,9,0,approachableness,traitq08,cat3
貸す,軽率な-慎重な,-2,軽率な-慎重な,6,9,0,approachableness,traitq09,cat3
貸す,非社交的な-社交的な,1,軽率な-慎重な,6,9,0,approachableness,traitq07,cat2
相談する,心の広い-心の狭い,-2,感じの悪い-感じの良い,1,10,0,approachableness,traitq06,cat1
相談する,感じの悪い-感じの良い,3,感じの悪い-感じの良い,1,10,0,approachableness,traitq14,cat1
相談する,積極的な-消極的な,-1,感じの悪い-感じの良い,1,10,0,approachableness,traitq01,cat2
相談する,責任感のある-責任感のない,-3,感じの悪い-感じの良い,1,10,0,approachableness,traitq08,cat3
相談する,軽率な-慎重な,3,感じの悪い-感じの良い,1,10,0,approachableness,traitq09,cat3
相談する,非社交的な-社交的な,3,感じの悪い-感じの良い,1,10,0,approachableness,traitq07,cat2
相談する,心の広い-心の狭い,-2,心の広い-心の狭い,2,10,0,approachableness,traitq06,cat1
相談する,感じの悪い-感じの良い,3,心の広い-心の狭い,2,10,0,approachableness,traitq14,cat1
相談する,積極的な-消極的な,-1,心の広い-心の狭い,2,10,0,approachableness,traitq01,cat2
相談する,責任感のある-責任感のない,-3,心の広い-心の狭い,2,10,0,approachableness,traitq08,cat3
相談する,軽率な-慎重な,3,心の広い-心の狭い,2,10,0,approachableness,traitq09,cat3
相談する,非社交的な-社交的な,3,心の広い-心の狭い,2,10,0,approachableness,traitq07,cat2
相談する,心の広い-心の狭い,-2,非社交的な-社交的な,3,10,0,approachableness,traitq06,cat1
相談する,感じの悪い-感じの良い,3,非社交的な-社交的な,3,10,0,approachableness,traitq14,cat1
相談する,積極的な-消極的な,-1,非社交的な-社交的な,3,10,0,approachableness,traitq01,cat2
相談する,責任感のある-責任感のない,-3,非社交的な-社交的な,3,10,0,approachableness,traitq08,cat3
相談する,軽率な-慎重な,3,非社交的な-社交的な,3,10,0,approachableness,traitq09,cat3
相談する,非社交的な-社交的な,3,非社交的な-社交的な,3,10,0,approachableness,traitq07,cat2
相談する,心の広い-心の狭い,-2,積極的な-消極的な,4,10,0,approachableness,traitq06,cat1
相談する,感じの悪い-感じの良い,3,積極的な-消極的な,4,10,0,approachableness,traitq14,cat1
相談する,積極的な-消極的な,-1,積極的な-消極的な,4,10,0,approachableness,traitq01,cat2
相談する,責任感のある-責任感のない,-3,積極的な-消極的な,4,10,0,approachableness,traitq08,cat3
相談する,軽率な-慎重な,3,積極的な-消極的な,4,10,0,approachableness,traitq09,cat3
相談する,非社交的な-社交的な,3,積極的な-消極的な,4,10,0,approachableness,traitq07,cat2
相談する,心の広い-心の狭い,-2,責任感のある-責任感のない,5,10,0,approachableness,traitq06,cat1
相談する,感じの悪い-感じの良い,3,責任感のある-責任感のない,5,10,0,approachableness,traitq14,cat1
相談する,積極的な-消極的な,-1,責任感のある-責任感のない,5,10,0,approachableness,traitq01,cat2
相談する,責任感のある-責任感のない,-3,責任感のある-責任感のない,5,10,0,approachableness,traitq08,cat3
相談する,軽率な-慎重な,3,責任感のある-責任感のない,5,10,0,approachableness,traitq09,cat3
相談する,非社交的な-社交的な,3,責任感のある-責任感のない,5,10,0,approachableness,traitq07,cat2
相談する,心の広い-心の狭い,-2,軽率な-慎重な,6,10,0,approachableness,traitq06,cat1
相談する,感じの悪い-感じの良い,3,軽率な-慎重な,6,10,0,approachableness,traitq14,cat1
相談する,積極的な-消極的な,-1,軽率な-慎重な,6,10,0,approachableness,traitq01,cat2
相談する,責任感のある-責任感のない,-3,軽率な-慎重な,6,10,0,approachableness,traitq08,cat3
相談する,軽率な-慎重な,3,軽率な-慎重な,6,10,0,approachableness,traitq09,cat3
相談する,非社交的な-社交的な,3,軽率な-慎重な,6,10,0,approachableness,traitq07,cat2
入る,心の広い-心の狭い,-2,感じの悪い-感じの良い,1,11,0,extraversion,traitq06,cat1
入る,感じの悪い-感じの良い,3,感じの悪い-感じの良い,1,11,0,extraversion,traitq14,cat1
入る,積極的な-消極的な,-3,感じの悪い-感じの良い,1,11,0,extraversion,traitq01,cat2
入る,責任感のある-責任感のない,-2,感じの悪い-感じの良い,1,11,0,extraversion,traitq08,cat3
入る,軽率な-慎重な,-1,感じの悪い-感じの良い,1,11,0,extraversion,traitq09,cat3
入る,非社交的な-社交的な,3,感じの悪い-感じの良い,1,11,0,extraversion,traitq07,cat2
入る,心の広い-心の狭い,-2,心の広い-心の狭い,2,11,0,extraversion,traitq06,cat1
入る,感じの悪い-感じの良い,3,心の広い-心の狭い,2,11,0,extraversion,traitq14,cat1
入る,積極的な-消極的な,-3,心の広い-心の狭い,2,11,0,extraversion,traitq01,cat2
入る,責任感のある-責任感のない,-2,心の広い-心の狭い,2,11,0,extraversion,traitq08,cat3
入る,軽率な-慎重な,-1,心の広い-心の狭い,2,11,0,extraversion,traitq09,cat3
入る,非社交的な-社交的な,3,心の広い-心の狭い,2,11,0,extraversion,traitq07,cat2
入る,心の広い-心の狭い,-2,非社交的な-社交的な,3,11,0,extraversion,traitq06,cat1
入る,感じの悪い-感じの良い,3,非社交的な-社交的な,3,11,0,extraversion,traitq14,cat1
入る,積極的な-消極的な,-3,非社交的な-社交的な,3,11,0,extraversion,traitq01,cat2
入る,責任感のある-責任感のない,-2,非社交的な-社交的な,3,11,0,extraversion,traitq08,cat3
入る,軽率な-慎重な,-1,非社交的な-社交的な,3,11,0,extraversion,traitq09,cat3
入る,非社交的な-社交的な,3,非社交的な-社交的な,3,11,0,extraversion,traitq07,cat2
入る,心の広い-心の狭い,-2,積極的な-消極的な,4,11,0,extraversion,traitq06,cat1
入る,感じの悪い-感じの良い,3,積極的な-消極的な,4,11,0,extraversion,traitq14,cat1
入る,積極的な-消極的な,-3,積極的な-消極的な,4,11,0,extraversion,traitq01,cat2
入る,責任感のある-責任感のない,-2,積極的な-消極的な,4,11,0,extraversion,traitq08,cat3
入る,軽率な-慎重な,-1,積極的な-消極的な,4,11,0,extraversion,traitq09,cat3
入る,非社交的な-社交的な,3,積極的な-消極的な,4,11,0,extraversion,traitq07,cat2
入る,心の広い-心の狭い,-2,責任感のある-責任感のない,5,11,0,extraversion,traitq06,cat1
入る,感じの悪い-感じの良い,3,責任感のある-責任感のない,5,11,0,extraversion,traitq14,cat1
入る,積極的な-消極的な,-3,責任感のある-責任感のない,5,11,0,extraversion,traitq01,cat2
入る,責任感のある-責任感のない,-2,責任感のある-責任感のない,5,11,0,extraversion,traitq08,cat3
入る,軽率な-慎重な,-1,責任感のある-責任感のない,5,11,0,extraversion,traitq09,cat3
入る,非社交的な-社交的な,3,責任感のある-責任感のない,5,11,0,extraversion,traitq07,cat2
入る,心の広い-心の狭い,-2,軽率な-慎重な,6,11,0,extraversion,traitq06,cat1
入る,感じの悪い-感じの良い,3,軽率な-慎重な,6,11,0,extraversion,traitq14,cat1
入る,積極的な-消極的な,-3,軽率な-慎重な,6,11,0,extraversion,traitq01,cat2
入る,責任感のある-責任感のない,-2,軽率な-慎重な,6,11,0,extraversion,traitq08,cat3
入る,軽率な-慎重な,-1,軽率な-慎重な,6,11,0,extraversion,traitq09,cat3
入る,非社交的な-社交的な,3,軽率な-慎重な,6,11,0,extraversion,traitq07,cat2
進む,心の広い-心の狭い,-2,感じの悪い-感じの良い,1,12,0,extraversion,traitq06,cat1
進む,感じの悪い-感じの良い,1,感じの悪い-感じの良い,1,12,0,extraversion,traitq14,cat1
進む,積極的な-消極的な,-3,感じの悪い-感じの良い,1,12,0,extraversion,traitq01,cat2
進む,責任感のある-責任感のない,-2,感じの悪い-感じの良い,1,12,0,extraversion,traitq08,cat3
進む,軽率な-慎重な,2,感じの悪い-感じの良い,1,12,0,extraversion,traitq09,cat3
進む,非社交的な-社交的な,2,感じの悪い-感じの良い,1,12,0,extraversion,traitq07,cat2
進む,心の広い-心の狭い,-2,心の広い-心の狭い,2,12,0,extraversion,traitq06,cat1
進む,感じの悪い-感じの良い,1,心の広い-心の狭い,2,12,0,extraversion,traitq14,cat1
進む,積極的な-消極的な,-3,心の広い-心の狭い,2,12,0,extraversion,traitq01,cat2
進む,責任感のある-責任感のない,-2,心の広い-心の狭い,2,12,0,extraversion,traitq08,cat3
進む,軽率な-慎重な,2,心の広い-心の狭い,2,12,0,extraversion,traitq09,cat3
進む,非社交的な-社交的な,2,心の広い-心の狭い,2,12,0,extraversion,traitq07,cat2
進む,心の広い-心の狭い,-2,非社交的な-社交的な,3,12,0,extraversion,traitq06,cat1
進む,感じの悪い-感じの良い,1,非社交的な-社交的な,3,12,0,extraversion,traitq14,cat1
進む,積極的な-消極的な,-3,非社交的な-社交的な,3,12,0,extraversion,traitq01,cat2
進む,責任感のある-責任感のない,-2,非社交的な-社交的な,3,12,0,extraversion,traitq08,cat3
進む,軽率な-慎重な,2,非社交的な-社交的な,3,12,0,extraversion,traitq09,cat3
進む,非社交的な-社交的な,2,非社交的な-社交的な,3,12,0,extraversion,traitq07,cat2
進む,心の広い-心の狭い,-2,積極的な-消極的な,4,12,0,extraversion,traitq06,cat1
進む,感じの悪い-感じの良い,1,積極的な-消極的な,4,12,0,extraversion,traitq14,cat1
進む,積極的な-消極的な,-3,積極的な-消極的な,4,12,0,extraversion,traitq01,cat2
進む,責任感のある-責任感のない,-2,積極的な-消極的な,4,12,0,extraversion,traitq08,cat3
進む,軽率な-慎重な,2,積極的な-消極的な,4,12,0,extraversion,traitq09,cat3
進む,非社交的な-社交的な,2,積極的な-消極的な,4,12,0,extraversion,traitq07,cat2
